Test finished: February 26, 2025 at 12:00:03 PM
Coverage Begin: 0
CoverageEnd: 3
X, Y, T, Col0, Col1, Col2, Col3, Col4, Col5, Col6, Row0, Row1, Row2, Row3, Row4, Row5, Row6, Row7 
149, 162, 0, 0, 0, 13, 12, 7, 0, 0, 0, 0, 11, 12, 15, 0, 0, 0
150, 165, 794, 0, 0, 13, 11, 8, 0, 0, 0, 0, 9, 11, 15, 0, 0, 0
147, 168, 1594, 0, 0, 13, 12, 6, 0, 0, 0, 0, 9, 10, 17, 0, 0, 0
150, 165, 2384, 0, 0, 13, 11, 8, 0, 0, 0, 0, 9, 11, 15, 0, 0, 0
148, 166, 3184, 0, 0, 14, 11, 7, 0, 0, 0, 0, 10, 10, 17, 0, 0, 0
147, 165, 3984, 0, 0, 13, 12, 6, 0, 0, 0, 0, 10, 11, 16, 0, 0, 0
150, 166, 32912, 0, 0, 13, 11, 8, 0, 0, 0, 0, 9, 11, 16, 0, 0, 0
148, 167, 33738, 0, 0, 14, 11, 7, 0, 0, 0, 0, 8, 12, 15, 0, 0, 0
150, 164, 34560, 0, 0, 12, 12, 7, 0, 0, 0, 0, 10, 12, 15, 0, 0, 0
147, 166, 35541, 0, 0, 13, 12, 6, 0, 0, 0, 0, 10, 12, 17, 0, 0, 0
149, 166, 36394, 0, 0, 13, 11, 7, 0, 0, 0, 0, 9, 11, 16, 0, 0, 0
147, 168, 37226, 0, 0, 13, 12, 6, 0, 0, 0, 0, 9, 10, 17, 0, 0, 0
149, 168, 38197, 0, 0, 14, 11, 8, 0, 0, 0, 0, 8, 12, 16, 0, 0, 0
147, 165, 39056, 0, 0, 13, 12, 6, 0, 0, 0, 0, 10, 10, 16, 0, 0, 0
150, 167, 39872, 0, 0, 13, 11, 8, 0, 0, 0, 0, 9, 10, 16, 0, 0, 0
152, 165, 40773, 0, 0, 12, 12, 8, 0, 0, 0, 0, 11, 10, 16, 0, 0, 0
151, 166, 41573, 0, 0, 13, 12, 8, 0, 0, 0, 0, 9, 12, 16, 0, 0, 0
149, 165, 42394, 0, 0, 13, 11, 7, 0, 0, 0, 0, 10, 12, 16, 0, 0, 0
147, 165, 43189, 0, 0, 13, 12, 6, 0, 0, 0, 0, 10, 11, 16, 0, 0, 0
147, 167, 43984, 0, 0, 13, 12, 6, 0, 0, 0, 0, 9, 10, 16, 0, 0, 0
149, 167, 44778, 0, 0, 13, 13, 7, 0, 0, 0, 0, 9, 10, 16, 0, 0, 0
150, 166, 45578, 0, 0, 13, 11, 8, 0, 0, 0, 0, 9, 11, 16, 0, 0, 0
147, 167, 46373, 0, 0, 13, 12, 6, 0, 0, 0, 0, 9, 10, 16, 0, 0, 0
148, 165, 47168, 0, 0, 14, 11, 7, 0, 0, 0, 0, 10, 10, 16, 0, 0, 0
147, 165, 47968, 0, 0, 13, 12, 6, 0, 0, 0, 0, 10, 10, 16, 0, 0, 0
149, 165, 77690, 0, 0, 12, 12, 6, 0, 0, 0, 0, 9, 11, 15, 0, 0, 0
147, 168, 78666, 0, 0, 13, 11, 6, 0, 0, 0, 0, 8, 12, 16, 0, 0, 0
148, 166, 79525, 0, 0, 13, 13, 6, 0, 0, 0, 0, 10, 10, 17, 0, 0, 0
149, 168, 80362, 0, 0, 13, 13, 7, 0, 0, 0, 0, 9, 10, 17, 0, 0, 0
149, 165, 81338, 0, 0, 12, 12, 6, 0, 0, 0, 0, 9, 12, 15, 0, 0, 0
149, 168, 82202, 0, 0, 13, 12, 7, 0, 0, 0, 0, 8, 11, 16, 0, 0, 0
149, 164, 83045, 0, 0, 13, 13, 7, 0, 0, 0, 0, 11, 11, 17, 0, 0, 0
150, 168, 84016, 0, 0, 12, 12, 7, 0, 0, 0, 0, 8, 12, 16, 0, 0, 0
150, 166, 84816, 0, 0, 12, 11, 7, 0, 0, 0, 0, 10, 10, 17, 0, 0, 0
151, 166, 85610, 0, 0, 13, 12, 8, 0, 0, 0, 0, 9, 12, 16, 0, 0, 0
148, 165, 86405, 0, 0, 13, 13, 6, 0, 0, 0, 0, 10, 10, 16, 0, 0, 0
149, 165, 87200, 0, 0, 13, 11, 7, 0, 0, 0, 0, 9, 11, 15, 0, 0, 0
149, 167, 88000, 0, 0, 13, 11, 7, 0, 0, 0, 0, 9, 10, 16, 0, 0, 0
147, 168, 88794, 0, 0, 13, 11, 6, 0, 0, 0, 0, 9, 10, 17, 0, 0, 0
149, 167, 122512, 0, 0, 13, 11, 7, 0, 0, 0, 0, 9, 10, 16, 0, 0, 0
151, 167, 123354, 0, 0, 13, 12, 8, 0, 0, 0, 0, 10, 9, 16, 0, 0, 0
149, 166, 124181, 0, 0, 12, 13, 6, 0, 0, 0, 0, 9, 11, 16, 0, 0, 0
149, 166, 125162, 0, 0, 12, 12, 6, 0, 0, 0, 0, 9, 11, 16, 0, 0, 0
150, 166, 126016, 0, 0, 13, 11, 8, 0, 0, 0, 0, 9, 11, 16, 0, 0, 0
146, 165, 126848, 0, 0, 14, 11, 6, 0, 0, 0, 0, 10, 10, 16, 0, 0, 0
149, 166, 127818, 0, 0, 12, 12, 6, 0, 0, 0, 0, 10, 10, 17, 0, 0, 0
151, 165, 128677, 0, 0, 13, 12, 8, 0, 0, 0, 0, 10, 10, 16, 0, 0, 0
