Test finished: February 26, 2025 at 11:32:09 AM
Coverage Begin: 0
CoverageEnd: 3
X, Y, T, Col0, Col1, Col2, Col3, Col4, Col5, Col6, Row0, Row1, Row2, Row3, Row4, Row5, Row6, Row7 
178, 259, 0, 0, 0, 0, 11, 9, 0, 0, 0, 0, 0, 0, 5, 16, 14, 0
176, 258, 864, 0, 0, 0, 12, 8, 0, 0, 0, 0, 0, 0, 5, 17, 13, 0
177, 255, 1712, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 6, 17, 12, 0
176, 255, 2587, 0, 0, 0, 14, 10, 0, 0, 0, 0, 0, 0, 7, 17, 13, 0
178, 255, 3392, 0, 0, 0, 11, 9, 0, 0, 0, 0, 0, 0, 7, 16, 13, 0
175, 257, 4416, 0, 0, 0, 13, 8, 0, 0, 0, 0, 0, 0, 6, 16, 13, 0
175, 255, 6096, 0, 0, 0, 13, 8, 0, 0, 0, 0, 0, 0, 7, 16, 13, 0
176, 255, 6902, 0, 0, 0, 13, 9, 0, 0, 0, 0, 0, 0, 6, 16, 12, 0
178, 256, 7696, 0, 0, 0, 11, 9, 0, 0, 0, 0, 0, 0, 6, 17, 13, 0
175, 255, 8496, 0, 0, 0, 13, 8, 0, 0, 0, 0, 0, 0, 7, 16, 13, 0
178, 257, 9291, 0, 0, 0, 12, 10, 0, 0, 0, 0, 0, 0, 5, 18, 12, 0
177, 257, 10091, 0, 0, 0, 13, 10, 0, 0, 0, 0, 0, 0, 6, 16, 13, 0
177, 257, 10891, 0, 0, 0, 13, 10, 0, 0, 0, 0, 0, 0, 5, 16, 12, 0
176, 255, 39174, 0, 0, 0, 12, 8, 0, 0, 0, 0, 0, 0, 6, 17, 12, 0
177, 257, 40000, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 6, 16, 13, 0
178, 256, 40827, 0, 0, 0, 11, 9, 0, 0, 0, 0, 0, 0, 6, 17, 13, 0
178, 257, 41808, 0, 0, 0, 11, 9, 0, 0, 0, 0, 0, 0, 5, 17, 12, 0
177, 258, 42651, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 5, 16, 13, 0
177, 257, 43488, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 6, 16, 13, 0
177, 255, 44459, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 6, 17, 12, 0
175, 258, 45318, 0, 0, 0, 13, 8, 0, 0, 0, 0, 0, 0, 5, 17, 13, 0
